productId,h,w,l,weightKg,source,itemRef,error
"cmnclaef4029nvs1c3qbripj0","10","10","10","0.3","cat:MLB22668->TINY","MLB5273568510",""
"cmnckf4nr007xvs60zssgrynl","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966496445",""
"cmnclasmo04qqvs1cize4tqsv","15","15","15","0.6","cat:MLB193531->SMALL","MLB5275702300",""
"cmnclaohm041avs1cs59b8ukv","25","25","25","2","cat:MLB63512->MEDIUM","MLB3965419349",""
"cmnclasmo04r1vs1c55obksii","25","25","25","2","cat:MLB63512->MEDIUM","MLB5276670740",""
"cmnckfgmy02cyvs60bukwizen","15","15","15","0.6","cat:MLB193531->SMALL","MLB5275860950",""
"cmnclasmo04r3vs1c9n4somaq","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276672676",""
"cmnckf4nq007pvs60c1b9ry7i","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966400377",""
"cmnclasmo04r2vs1cvxru0by0","25","25","25","2","cat:MLB63512->MEDIUM","MLB5276672392",""
"cmnckf4nr007uvs60abtf8kly","15","15","15","0.6","cat:MLB194800->SMALL","MLB3966439661",""
"cmnckfgmy02d9vs60uyxs4jy2","15","15","15","0.6","fallback:SMALL","MLB5276719338",""
"cmnckf4nq007nvs60serdutqx","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966378845",""
"cmnclasmo04r4vs1cs50gphc2","25","25","25","2","cat:MLB63512->MEDIUM","MLB5276674306",""
"cmnclasmo04r5vs1cxhdgibjh","25","25","25","2","cat:MLB63512->MEDIUM","MLB5276680822",""
"cmnckf4nr007vvs60xt8m38tz","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966450245",""
"cmnckf4nr007svs60lstfrw4z","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966406643",""
"cmnckf4nr007tvs60mshtnq6y","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966425833",""
"cmnckf4nq007rvs60ryw8yxw6","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966404925",""
"cmnckf4nq007jvs60g52rx7eo","15","15","15","0.6","cat:MLB193531->SMALL","MLB3964900273",""
"cmnckfgmy02davs603bl9u50x","15","15","15","0.6","cat:MLB194431->SMALL","MLB5276767382",""
"cmnckf4nq007qvs60xc5b4pw3","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966401201",""
"cmnckf4nq007ovs600hh5l6yl","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966400063",""
"cmnckfgmy02dlvs60eplf029c","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5277806664",""
"cmnclaef5029wvs1cgf3lg2gm","15","15","15","0.6","cat:MLB431130->SMALL","MLB5277386236",""
"cmnclaef502a3vs1c8ray8pwb","15","15","15","0.6","cat:MLB194805->SMALL","MLB5277729944",""
"cmnclaef5029vvs1codexp0qr","25","25","25","2","kw:MEDIUM","MLB5276682002",""
"cmnck646u00ilvs9kpvd5pssu","10","10","10","0.3","cat:MLB22668->TINY","MLB5273620670",""
"cmnckfgmy02dbvs60ivbxapkw","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5276818406",""
"cmnckfgmy02dhvs60du2ca7hh","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5277446846",""
"cmnclasmo04r6vs1c9a3ulqcb","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276759810",""
"cmnclaef5029zvs1ca8p88yn2","15","15","15","0.6","cat:MLB194805->SMALL","MLB5277612018",""
"cmnclasmo04qrvs1cgxjd63yq","15","15","15","0.6","cat:MLB193531->SMALL","MLB5275789174",""
"cmnckfgmy02dgvs60sehv0i2b","15","15","15","0.6","cat:MLB428985->SMALL","MLB5277434858",""
"cmnclasmp04r9vs1cgv5zmqxt","25","25","25","2","cat:MLB63512->MEDIUM","MLB5277689340",""
"cmnckfgmy02dfvs600diujg9z","25","25","25","2","kw:MEDIUM","MLB5277429542",""
"cmnclaef5029yvs1caim5dc6m","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5277605264",""
"cmnclaef502a2vs1cv7nv2lra","10","10","10","0.3","cat:MLB22747->TINY","MLB5277663264",""
"cmnckfgmy02dkvs60w2q0ljh9","15","15","15","0.6","cat:MLB428983->SMALL","MLB5277756744",""
"cmnclaef502a4vs1cwwnn8dpw","15","40","40","2","cat:MLB194789->MEDIUM_FLAT","MLB5277751166",""
"cmnckfgmy02devs60bg77fyqo","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5277399190",""
"cmnckfgmy02djvs60065rrhem","30","50","80","12","kw:XLARGE","MLB5277671224",""
"cmnclaef502a0vs1cn4drn0l3","25","25","25","2","cat:MLB22704->MEDIUM","MLB5277622348",""
"cmnclasmo04r8vs1cuqiyjkal","25","25","25","2","cat:MLB63512->MEDIUM","MLB5277482608",""
"cmnclaef502a1vs1cm9e68jes","10","10","10","0.3","cat:MLB193785->TINY","MLB5277660160",""
"cmnckfgmy02divs60eftg7ff6","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5277448602",""
"cmnclasmo04qtvs1cwu3v4g6a","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276411832",""
"cmnclaef5029xvs1c7fgtmms9","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5277593822",""
"cmnckfgmy02d2vs605sclro0w","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276441540",""
"cmnclasmo04qvvs1cdvp8iufg","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276451040",""
"cmnckfgmy02d6vs60v4fdr53f","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276516020",""
"cmnclasmo04quvs1cxmye85fj","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276433794",""
"cmnckfgmy02d1vs60fqf2asmm","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276436758",""
"cmnckfgmy02d0vs6067kd3uhv","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276425208",""
"cmnckfgmy02d8vs60eelvratb","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276544480",""
"cmnclaef5029uvs1cjes5leld","10","10","50","0.8","cat:MLB456390->SMALL_LONG","MLB5276665652",""
"cmnclasmo04qwvs1cg5z5oyi3","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276458772",""
"cmnclasmo04qxvs1czkofzehq","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276485008",""
"cmnclasmo04r0vs1c3kyt4yla","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276529146",""
"cmnclasmo04qzvs1c89vtalgv","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276510448",""
"cmnclaef5029tvs1c247hk9ko","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5276628038",""
"cmnckfgmy02d7vs60igsoe2mm","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276517148",""
"cmnckfgmy02dcvs60pu1ycb9d","25","25","25","2","cat:MLB116479->MEDIUM","MLB5277345216",""
"cmnclaef5029svs1c02v06vq0","15","15","15","0.6","cat:MLB47102->SMALL","MLB5276470228",""
"cmnckf4nr008avs608o65z22x","25","25","25","2","cat:MLB116479->MEDIUM","MLB3967856259",""
"cmnckf4nr008bvs60pq7foaye","25","25","25","2","cat:MLB116479->MEDIUM","MLB3967869981",""
"cmnclasmo04r7vs1c0jdjw5o1","10","10","50","0.8","cat:MLB6170->SMALL_LONG","MLB5277379612",""
"cmncla48700cevs1c2xqu217k","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB3967859357",""
"cmnclaohm041pvs1cf1ki1lbt","15","15","15","0.6","cat:MLB193531->SMALL","MLB3967890751",""
"cmnckf4nr008dvs60nau8iqes","30","50","80","12","kw:XLARGE","MLB3968071719",""
"cmnck15mz0027vs9k2xkbpp2y","30","50","80","12","kw:XLARGE","MLB3967708365",""
"cmnckfgmy02d3vs60rc9k1d2m","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276446940",""
"cmnckfgmy02d4vs60qak8zorp","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276460280",""
"cmnclaohm041ovs1c7n1nhyzx","15","15","15","0.6","cat:MLB193531->SMALL","MLB3967869091",""
"cmnclaef502a5vs1cxm7r6t9c","10","10","50","0.8","cat:MLB63687->SMALL_LONG","MLB5278678114",""
"cmnck168c0029vs9kxnsuooxa","15","40","40","2","cat:MLB194789->MEDIUM_FLAT","MLB3967894105",""
"cmnclaef502a9vs1cg3wbgn3f","15","15","15","0.6","cat:MLB194805->SMALL","MLB5279905162",""
"cmncla48700chvs1cgukzfyb8","15","15","15","0.6","cat:MLB47102->SMALL","MLB3968690271",""
"cmnclaohm041kvs1ci0alhvwi","15","15","15","0.6","cat:MLB194429->SMALL","MLB3967628407",""
"cmncla48700civs1cvv4ksp3n","15","15","15","0.6","fallback:SMALL","MLB3969033511",""
"cmnckf4nr008evs60erua2nhh","15","15","15","0.6","cat:MLB194431->SMALL","MLB3968686191",""
"cmnclaohm041gvs1cgludf4nu","25","25","25","2","cat:MLB63512->MEDIUM","MLB3967091233",""
"cmnckf4nr0086vs60du4vktdf","30","50","80","12","kw:XLARGE","MLB3967181947",""
"cmnclaohm041fvs1ctum0jhi3","15","15","15","0.6","cat:MLB193531->SMALL","MLB3967089353",""
"cmnclasmp04rbvs1cr9xqydwo","25","25","25","2","kw:MEDIUM","MLB5279821008",""
"cmnckf4nr0089vs6052l1kf0b","25","25","25","2","cat:MLB116479->MEDIUM","MLB3967850097",""
"cmnckfgmy02dmvs60jslcsr2g","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5278806548",""
"cmnclaohm041jvs1cehhefwvl","25","25","25","2","cat:MLB63512->MEDIUM","MLB3967203903",""
"cmnckf4nr007yvs60ok9xqp9o","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966941353",""
"cmnckfgmy02d5vs60ky41lxim","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276461456",""
"cmnclaohm041dvs1cu1vrg5er","25","25","25","2","cat:MLB63512->MEDIUM","MLB3967025041",""
"cmnclaohm041nvs1cp0sncsy3","25","25","25","2","cat:MLB63512->MEDIUM","MLB3967797923",""
"cmnclaohm041mvs1cla1jx02v","25","25","25","2","kw:MEDIUM","MLB3967736477",""
"cmnclaohm041ivs1c5rnnvt4g","15","15","15","0.6","cat:MLB193531->SMALL","MLB3967123419",""
"cmnckf4nr0084vs60bcklr71f","15","15","15","0.6","cat:MLB193531->SMALL","MLB3967102111",""
"cmncla48700ccvs1chnxprhq1","10","10","10","0.3","cat:MLB193785->TINY","MLB3967109211",""
"cmnclaohm041hvs1cmdgts9kw","25","25","25","2","cat:MLB63512->MEDIUM","MLB3967110365",""
"cmnckf4nr007zvs60yzq2z4db","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966973399",""
"cmnckf4nr008fvs605275gev0","15","15","15","0.6","cat:MLB428983->SMALL","MLB3968959817",""
"cmnclaohm041lvs1c1nogdqwo","10","10","50","0.8","cat:MLB6170->SMALL_LONG","MLB3967677609",""
"cmnckf4nr0080vs60fnmbb1id","15","15","15","0.6","cat:MLB193531->SMALL","MLB3966973931",""
"cmnckf4nr0085vs60czkkw29c","15","15","15","0.6","cat:MLB193531->SMALL","MLB3967127897",""
"cmnckf4nr0083vs60uedpcxo2","15","15","15","0.6","cat:MLB193531->SMALL","MLB3967085181",""
"cmncla48700cbvs1c4qj3jc6p","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB3966889733",""
"cmnckf4nr008gvs60szux6sbq","30","50","80","12","kw:XLARGE","MLB3969683427",""
"cmnclasmp04revs1cybqpon0f","10","10","50","0.8","cat:MLB6170->SMALL_LONG","MLB5282855738",""
"cmnclaef502a6vs1c1liyd28q","10","10","10","0.3","cat:MLB63788->TINY","MLB5279765040",""
"cmnclasmo04qyvs1c7269vwii","15","15","15","0.6","cat:MLB193531->SMALL","MLB5276498144",""
"cmnclaohm041qvs1c36wzcv4p","15","15","15","0.6","cat:MLB191714->SMALL","MLB3968914215",""
"cmncla48700cjvs1cdsichsx5","15","15","15","0.6","fallback:SMALL","MLB3972084647",""
"cmnckf4nr008hvs60q9smlyay","15","15","15","0.6","kw:SMALL","MLB3969770265",""
"cmncla48700cfvs1cjnfrfmry","10","10","10","0.3","cat:MLB193785->TINY","MLB3967920243",""
"cmnclaohm041evs1cqvp01bal","15","15","15","0.6","cat:MLB193531->SMALL","MLB3967084547",""
"cmnckfgmy02dovs60qpi8hj76","15","15","15","0.6","cat:MLB194800->SMALL","MLB5282479654",""
"cmnclaef502a7vs1cffclzlbj","15","15","15","0.6","cat:MLB193934->SMALL","MLB5279791512",""
"cmnclaef502a8vs1c5yz7e9lu","10","10","10","0.3","cat:MLB63788->TINY","MLB5279830078",""
"cmncla48700cgvs1ccf5j5ewf","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB3967948099",""
"cmnckf4nr0082vs60726rhnh3","15","15","15","0.6","cat:MLB193531->SMALL","MLB3967058727",""
"cmnclaohm041wvs1c2i5w8pb6","30","40","50","5","cat:MLB7863->LARGE","MLB3972153305",""
"cmnclaef502aavs1cjmjtpbfu","30","80","100","18","kw:XXLARGE","MLB5282447076",""
"cmnckf4nr008cvs60det4gcqe","15","15","15","0.6","kw:SMALL","MLB3967920743",""
"cmnclasmp04rfvs1c2xjgb43e","10","10","50","0.8","cat:MLB6170->SMALL_LONG","MLB5283858554",""
"cmnckf4nr008ivs602o0jzzu0","15","15","15","0.6","cat:MLB194800->SMALL","MLB3972129281",""
"cmnclaohm041xvs1cvlr9ee72","30","50","80","12","cat:MLB101764->XLARGE","MLB3972192639",""
"cmnclaohm041vvs1ctmdn501n","10","10","10","0.3","cat:MLB192566->TINY","MLB3972083733",""
"cmncla48700clvs1cq5of795i","15","15","15","0.6","cat:MLB431130->SMALL","MLB3973520193",""
"cmnckfgmy02drvs60iajpjb1b","15","15","15","0.6","kw:SMALL","MLB5284093586",""
"cmnclasmp04rdvs1ch2veh3vx","30","40","50","5","cat:MLB7863->LARGE","MLB5282531052",""
"cmnckf4nr0088vs60gsermzrz","10","10","10","0.3","cat:MLB115598->TINY","MLB3967625495",""
"cmnckfgmy02ddvs6093f4afu9","15","15","15","0.6","cat:MLB194800->SMALL","MLB5277362690",""
"cmnckf4nr0087vs60h6to08ol","30","50","80","12","kw:XLARGE","MLB3967255363",""
"cmnclasmp04rcvs1cae2h47m7","10","10","10","0.3","cat:MLB192566->TINY","MLB5282414634",""
"cmnckfgmy02dpvs603e6pxg5o","15","15","15","0.6","cat:MLB194431->SMALL","MLB5282856612",""
"cmnckfgmz02duvs60n1h2o5l0","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB5285170712",""
"cmnclaohm041yvs1cx6lwlbf1","15","15","15","0.6","kw:SMALL","MLB3973378771",""
"cmnclaohm041uvs1cu0ve9l4k","25","25","25","2","cat:MLB63512->MEDIUM","MLB3972082901",""
"cmncla48700cpvs1cm1uox7y6","15","15","15","0.6","cat:MLB194805->SMALL","MLB3973779821",""
"cmnckfgmy02dtvs60fxaogrvj","25","25","25","2","cat:MLB116479->MEDIUM","MLB5284142178",""
"cmncla48700cmvs1c7six6lb7","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB3973562065",""
"cmncla48700covs1cxes0vhz5","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB3973610001",""
"cmnckfgmy02dqvs60ltm8icx1","15","15","15","0.6","fallback:SMALL","MLB5283971070",""
"cmnclaef502abvs1cv4ygt3j1","25","25","25","2","cat:MLB194174->MEDIUM","MLB5283875380",""
"cmnckfgmy02dsvs60djrbwmnr","15","15","15","0.6","kw:SMALL","MLB5284133922",""
"cmncla48800czvs1cj90b6oxx","15","15","15","0.6","kw:SMALL","MLB3974900421",""
"cmnclaef502aevs1cr3t9bab0","25","25","25","2","cat:MLB22704->MEDIUM","MLB5284919142",""
"cmnclasmp04rivs1cs8x4hyan","15","15","15","0.6","cat:MLB193531->SMALL","MLB5285256154",""
"cmnclaef502advs1cvwq2k41e","25","25","25","2","cat:MLB22704->MEDIUM","MLB5284098102",""
"cmnclasmp04rgvs1c58xi4bsn","15","15","15","0.6","cat:MLB193531->SMALL","MLB5284951206",""
"cmnclaef502ajvs1c3tosjodo","10","10","10","0.3","cat:MLB22668->TINY","MLB5287609772",""
"cmncla48800d1vs1cxzr3jhmh","25","25","25","2","cat:MLB47110->MEDIUM","MLB3975565753",""
"cmnckf4nr008kvs60qcucvqpa","10","10","10","0.3","cat:MLB115598->TINY","MLB3973522013",""
"cmncla48800d0vs1cav8j7t31","15","15","15","0.6","cat:MLB194805->SMALL","MLB3975482003",""
"cmncla48800d2vs1c6qht3txt","15","15","15","0.6","cat:MLB430748->SMALL","MLB3975666373",""
"cmnclaohn0424vs1cfh2gocg8","10","10","50","0.8","cat:MLB6170->SMALL_LONG","MLB3975812895",""
"cmnclaef502acvs1ca3k6g8iy","15","15","15","0.6","fallback:SMALL","MLB5283895784",""
"cmncla48800davs1cg2ge8f3n","15","15","15","0.6","kw:SMALL","MLB3976957577",""
"cmnckf4nr008nvs6022ntlgcz","25","25","25","2","cat:MLB22645->MEDIUM","MLB3975705849",""
"cmnclaef502akvs1cth7gndnb","10","10","10","0.3","kw:TINY","MLB5287990768",""
"cmnclaef502afvs1cep3pejbu","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB5284954134",""
"cmnclasmp04rkvs1cr3xpbmj7","30","50","80","12","cat:MLB101764->XLARGE","MLB5286282840",""
"cmnckf4nr008rvs60jxa28xti","15","15","15","0.6","fallback:SMALL","MLB3975985067",""
"cmnclaohn0425vs1cdjyni1u5","10","10","10","0.3","cat:MLB192566->TINY","MLB3975993387",""
"cmnckfgmz02dwvs60h6ld2xy5","25","25","25","2","cat:MLB116479->MEDIUM","MLB5286271450",""
"cmncla48800cyvs1csauu2x62","10","10","10","0.3","cat:MLB193785->TINY","MLB3974890487",""
"cmnclaohm041tvs1c1freg6yx","10","10","10","0.3","cat:MLB192566->TINY","MLB3972058197",""
"cmncla48800cuvs1cwsn1tiku","10","10","10","0.3","cat:MLB193785->TINY","MLB3974786129",""
"cmnclaohm0420vs1c2yavkb7k","15","15","15","0.6","cat:MLB193531->SMALL","MLB3974761011",""
"cmnclaef502agvs1ch42sd3vy","25","25","25","2","cat:MLB22704->MEDIUM","MLB5285969272",""
"cmncla48800cwvs1clz3idwkk","10","10","10","0.3","cat:MLB193785->TINY","MLB3974787935",""
"cmnckf4nr008qvs60i6mq6j7u","10","10","10","0.3","cat:MLB192566->TINY","MLB3975928517",""
"cmnclaef502alvs1cmjyhvfm4","10","10","10","0.3","cat:MLB193785->TINY","MLB5288069400",""
"cmncla48800dfvs1c6jbsajmc","10","10","50","0.8","cat:MLB63687->SMALL_LONG","MLB3979290789",""
"cmncla48700cqvs1c9c6keax3","10","10","50","0.8","cat:MLB456390->SMALL_LONG","MLB3974400297",""
"cmnckfgmz02e0vs60icaq1lzp","15","15","15","0.6","fallback:SMALL","MLB5290306470",""
"cmnckfgmz02e2vs60cmq2chb8","15","15","15","0.6","fallback:SMALL","MLB5290308908",""
"cmnckf4nr008mvs60cq2q8y2d","15","15","15","0.6","cat:MLB428985->SMALL","MLB3974819741",""
"cmncla48800ctvs1czcvchqnl","10","10","10","0.3","cat:MLB193785->TINY","MLB3974685335",""
"cmnckf4nr008ovs60xsdnigmy","10","10","10","0.3","cat:MLB192566->TINY","MLB3975825575",""
"cmnckfgmz02e1vs60aen4kwj4","15","15","15","0.6","fallback:SMALL","MLB5290308040",""
"cmnclaef502arvs1ci2dw9i5g","25","25","25","2","cat:MLB22704->MEDIUM","MLB5290386942",""
"cmncla48800cvvs1cwtsgywhu","10","10","10","0.3","cat:MLB193785->TINY","MLB3974787109",""
"cmncla48800cxvs1c30rpjt9b","15","15","15","0.6","cat:MLB188061->SMALL","MLB3974865369",""
"cmnclaef502anvs1cr2nacbv0","15","15","15","0.6","kw:SMALL","MLB5289951134",""
"cmnclaef502aivs1cip4fesyt","30","50","80","12","kw:XLARGE","MLB5286202906",""
"cmnclaef502amvs1cpovhhe8y","25","25","25","2","cat:MLB22704->MEDIUM","MLB5289898992",""
"cmnclaohm041zvs1c14mqqh2n","25","25","25","2","kw:MEDIUM","MLB3973770929",""
"cmncla48800devs1cp0gnovik","15","15","15","0.6","kw:SMALL","MLB3979127259",""
"cmnclaef502atvs1ctvcrr7mm","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB5290426876",""
"cmncla48800ddvs1cnwgpgbmx","15","15","15","0.6","cat:MLB430748->SMALL","MLB3978999895",""
"cmnclaef502apvs1cq18ep666","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB5290232514",""
"cmnclaef502asvs1c68tb88wu","25","25","25","2","kw:MEDIUM","MLB5290408494",""
"cmncla48800csvs1ceeg36dqq","15","15","15","0.6","cat:MLB194805->SMALL","MLB3974634723",""
"cmncla48800dbvs1clgnyhit9","15","15","15","0.6","kw:SMALL","MLB3977026997",""
"cmncla48800d9vs1c8tgqfxft","10","10","50","0.8","cat:MLB193933->SMALL_LONG","MLB3976954391",""
"cmnclasmp04rhvs1canh96fpi","30","40","50","5","cat:MLB7863->LARGE","MLB5285232516",""
"cmnckfgmz02dxvs60z4gl7u6e","30","50","80","12","kw:XLARGE","MLB5289735752",""
"cmnclaef502aqvs1czdizth6p","10","10","50","0.8","cat:MLB456390->SMALL_LONG","MLB5290298104",""
"cmnckf4nr008uvs60fp4w3xs8","15","15","15","0.6","fallback:SMALL","MLB3979199501",""
"cmnckf4nr008pvs60hql8s9ny","15","15","15","0.6","fallback:SMALL","MLB3975908249",""
"cmnclasmp04rjvs1cqjei72y0","30","40","50","5","cat:MLB7863->LARGE","MLB5285350358",""
"cmncla48800crvs1cdny90hr9","15","40","40","2","cat:MLB456265->MEDIUM_FLAT","MLB3974430973",""
"cmnckfgmz02ejvs60rcx6fvih","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","MLB5295933394",""
"cmnckfgmz02eevs60dabmfkgg","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","MLB5295850850",""
"cmnclasmp04rpvs1cerm7aofi","15","15","15","0.6","kw:SMALL","MLB5295929910",""
"cmnclaef502aovs1cscsqusbo","25","25","25","2","cat:MLB22704->MEDIUM","MLB5290228986",""
"cmnckfgmz02dyvs6068d8y94b","30","50","80","12","kw:XLARGE","MLB5289861418",""
"cmnckfgmz02ehvs60v6rnioga","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","MLB5295896928",""
"cmncla48800dkvs1cnc0j6zfo","15","40","40","2","cat:MLB277543->MEDIUM_FLAT","MLB3982144661",""
"cmncla48800djvs1cmbuiupd7","10","10","50","0.8","cat:MLB63583->SMALL_LONG","MLB3981862997",""
"cmnckfgmz02egvs60lhrqsz9a","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","MLB5295884146",""
"cmnckf4nr008jvs60kifdonxq","30","50","80","12","kw:XLARGE","MLB3973204977",""
"cmnclaohn042avs1csyj0u3jg","25","25","25","2","cat:MLB190976->MEDIUM","MLB3981177451",""
"cmnclaohn0428vs1cjdwce3k7","15","15","15","0.6","cat:MLB63846->SMALL","MLB3980867709",""
"cmnckfgmz02e7vs604qimtklk","15","15","15","0.6","fallback:SMALL","MLB5294513206",""
"cmncla48800dlvs1cy9h7usim","15","15","15","0.6","fallback:SMALL","MLB3982219945",""
"cmnckfgmz02efvs6027cy0pcy","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","MLB5295855944",""
"cmnclaohn0423vs1ct2ht60i0","25","25","25","2","cat:MLB63512->MEDIUM","MLB3975629285",""
"cmnckfgmz02dzvs60cp24wpv6","30","50","80","12","kw:XLARGE","MLB5289914100",""
"cmnckf4ns008yvs60szz0xvmb","15","15","15","0.6","fallback:SMALL","MLB3981099335",""
"cmnclaohn0421vs1cyg36xcc0","15","15","15","0.6","cat:MLB193531->SMALL","MLB3974813141",""
"cmnclaohn0422vs1cizzwiotd","15","15","15","0.6","cat:MLB193531->SMALL","MLB3974915689",""
"cmnck16to002bvs9kbvt6zzlb","15","15","15","0.6","kw:SMALL","MLB3981981165",""
"cmncla48800divs1cxadukf5d","15","15","15","0.6","kw:SMALL","MLB3981014743",""
"cmncla48700cnvs1cqhxitm2f","10","10","10","0.3","kw:TINY","MLB3973587165",""
"cmnckfgmz02dvvs60rmoprgno","15","15","15","0.6","cat:MLB194431->SMALL","MLB5285370794",""
"cmncla48800d4vs1cj38dywjw","15","15","15","0.6","cat:MLB192357->SMALL","MLB3975823879",""
"cmnclaohn0429vs1cg46t7h3o","15","15","15","0.6","cat:MLB193531->SMALL","MLB3981053769",""
"cmnckfgmz02eivs60ja8ktddz","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","MLB5295932404",""
"cmnckfgmz02e5vs60daofn3nd","30","50","80","12","kw:XLARGE","MLB5291535150",""
"cmncla48800d3vs1ctkl4dxdh","10","10","10","0.3","cat:MLB63806->TINY","MLB3975783637",""
"cmnclaohn042bvs1cvu9g8qz3","15","15","15","0.6","cat:MLB193531->SMALL","MLB3981182071",""
"cmnckf4nr008lvs602tf98d8f","15","15","15","0.6","cat:MLB193531->SMALL","MLB3974787801",""
"cmnck65i900ipvs9kf56e7gsn","15","15","15","0.6","kw:SMALL","MLB5285185564",""
"cmncla48800dgvs1c4o50cg20","15","15","15","0.6","cat:MLB63389->SMALL","MLB3979770967",""
"cmnclaef602b5vs1cvmhczko3","15","15","15","0.6","fallback:SMALL","MLB5291558818",""
"cmnckf4nr008vvs60q4xpgq62","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB3979660711",""
"cmnclaef502b4vs1cfg7wnx72","10","10","50","0.8","kw:SMALL_LONG","MLB5291460376",""
"cmncla48800dhvs1civviqlnh","10","10","50","0.8","cat:MLB5665->SMALL_LONG","MLB3979780117",""
"cmnclasmp04rnvs1ciszmpzjv","25","25","25","2","cat:MLB63512->MEDIUM","MLB5291784072",""
"cmnckf4ns008wvs60gftuv1jv","15","15","15","0.6","cat:MLB194800->SMALL","MLB3979985539",""
"cmnclaohn0426vs1c0k1uvhg4","25","25","25","2","cat:MLB63512->MEDIUM","MLB3978654381",""
"cmnclasmp04rovs1c9lrzlg56","10","10","10","0.3","cat:MLB192566->TINY","MLB5291954278",""
"cmnclaef602b6vs1cy8sn4mix","25","25","25","2","cat:MLB269576->MEDIUM","MLB5291897802",""
"cmnck663x00irvs9kd6ceh616","30","50","80","12","kw:XLARGE","MLB5291658614",""
"cmnckf4ns008xvs60rjfep9ks","10","10","50","0.8","cat:MLB439500->SMALL_LONG","MLB3980056111",""
"cmnclaohn0427vs1caftwkt05","10","10","50","0.8","cat:MLB6170->SMALL_LONG","MLB3978898049",""
"cmnckf4nr008svs60sl7ch92c","15","15","15","0.6","fallback:SMALL","MLB3976641847",""
"cmnclaef502axvs1c6w2wmjxw","10","10","50","0.8","cat:MLB456390->SMALL_LONG","MLB5290597488",""
"cmnckfgmz02e3vs60o9u6usr7","15","15","15","0.6","fallback:SMALL","MLB5290433934",""
"cmncla48800d8vs1cuo1orz4o","10","10","10","0.3","cat:MLB63788->TINY","MLB3976725959",""
"cmnclaef502ayvs1cmkl5u635","30","80","100","18","kw:XXLARGE","MLB5290608196",""
"cmnclaef502awvs1cvb2ziuu8","10","10","50","0.8","cat:MLB193933->SMALL_LONG","MLB5290474828",""
